file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,stats1,stats2,stats3,stats4,stats5,stats6,stats7,stats8,stats9,stats10,stats11,stats12,stats13,stats14
cbt_2016_06_20_newer.mat,281.493475116972,1.02545410974313,280.2205,281.29,283.52,850,277.731243892381,284.88,247.181757267702,284.877197265625,0.6308,0.97,2,2016,6,20,12,54,14
cbt_2016_06_20_newer.mat,281.489230114845,1.02418426419499,280.2205,281.28,283.5095,857,277.789171639213,284.86,247.288073232574,284.884826660156,0.6303,0.97,2,2016,6,20,12,54,21
cbt_2016_06_20_newer.mat,281.581373883454,1.02871927447851,280.29,281.37,283.647,863,277.839055594952,284.91,247.381377315687,284.891662597656,0.63,0.97,2,2016,6,20,12,54,27
cbt_2016_06_20_newer.mat,281.570820927265,1.02974913607075,280.31,281.34,283.6395,870,277.897491774277,284.93,247.492713106448,284.899963378906,0.6295,0.97,2,2016,6,20,12,54,34
cbt_2016_06_20_newer.mat,281.542075712463,1.0336841508057,280.27,281.31,283.619,876,277.947758092774,284.95,247.590223336312,284.908111572266,0.6292,0.97,2,2016,6,20,12,54,40
cbt_2016_06_20_newer.mat,281.595210548703,1.03379471824931,280.36,281.36,283.6895,883,278.006578019372,284.98,247.706353643605,284.914428710938,0.6289,0.97,2,2016,6,20,12,54,47
cbt_2016_06_20_newer.mat,281.574649085496,1.0391751814096,280.31,281.35,283.64,890,278.065552934351,284.97,247.824972290244,284.920349121094,0.6283,0.97,2,2016,6,20,12,54,54
cbt_2016_06_20_newer.mat,281.656792854105,1.01895704252884,280.43,281.42,283.66,897,278.124646686375,285.14,247.946013949847,284.931610107422,0.6276,0.97,2,2016,6,20,12,55,1
cbt_2016_06_20_newer.mat,281.684670353042,1.01608747309903,280.46,281.45,283.7195,903,278.175366249127,285.24,248.051642945776,284.939331054688,0.6266,0.97,2,2016,6,20,12,55,7
cbt_2016_06_20_newer.mat,281.705495533815,1.00858776297273,280.51,281.46,283.769,909,278.226138646272,285.36,248.158962981122,284.947998046875,0.625,0.97,2,2016,6,20,12,55,13
cbt_2016_06_20_newer.mat,281.677090599745,1.00337835711803,280.49,281.42,283.76,916,278.285446805548,285.51,248.28625209191,284.956756591797,0.6236,0.97,2,2016,6,20,12,55,20
cbt_2016_06_20_newer.mat,281.719621437687,0.989874946556925,280.55,281.46,283.7795,923,278.344843024385,285.72,248.415721574817,284.967102050781,0.6214,0.97,2,2016,6,20,12,55,27
cbt_2016_06_20_newer.mat,281.869089749043,0.980378574742441,280.71,281.62,283.9295,929,278.395831077595,285.95,248.528381296985,284.979705810547,0.6188,0.97,2,2016,6,20,12,55,33
cbt_2016_06_20_newer.mat,282.016780093578,0.966286536356578,280.8305,281.79,283.9995,936,278.455415056567,286.04,248.661726727508,284.992614746094,0.6151,0.97,2,2016,6,20,12,55,40
cbt_2016_06_20_newer.mat,282.059481071884,0.951262938102568,280.86,281.85,284,942,278.506577541567,286.19,248.777612129339,285.005462646484,0.6112,0.97,2,2016,6,20,12,55,46
