file,thermal_mean,thermal_sd,thermal_q05,thermal_q50,thermal_q95,stats1,stats2,stats3,stats4,stats5,stats6,stats7,stats8,stats9,stats10,stats11,stats12,stats13,stats14
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,289.124359130859,1.27606058120728,287.001342773438,289.198547363281,291.076690673828,2026,287.182193845104,293.34,258.043245815545,289.629760742188,0.4447,0.97,2,2016,6,20,13,13,50
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.762359619141,1.3179544210434,286.184875488281,288.980529785156,290.579315185547,2059,287.566091116151,293.55,257.815864944433,289.731018066406,0.4448,0.97,2,2016,6,20,13,14,23
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.958343505859,1.34763586521149,285.34326171875,288.365356445312,289.671020507812,2092,287.951105322054,293.61,257.685923832644,289.822387695312,0.4352,0.97,2,2016,6,20,13,14,56
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.440521240234,1.36798000335693,284.711975097656,287.629364013672,289.201446533203,2126,288.331572657781,293.62,257.679378564308,289.895538330078,0.4327,0.97,2,2016,6,20,13,15,30
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.802215576172,1.17073237895966,285.538665771484,287.994964599609,289.310089111328,2159,288.668241747773,293.63,257.821286387238,289.965240478516,0.4331,0.97,2,2016,6,20,13,16,3
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.336578369141,1.2050473690033,285.947448730469,288.505310058594,289.966766357422,2192,288.956170355893,293.7,258.133545938776,290.0439453125,0.4314,0.97,2,2016,6,20,13,16,36
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.717254638672,1.30718278884888,285.038940429688,288.005004882812,289.422821044922,2225,289.178922856898,293.88,258.640167454051,290.123291015625,0.4297,0.97,2,2016,6,20,13,17,9
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.24951171875,1.37037181854248,284.542999267578,287.53564453125,289.077514648438,2259,289.33104170137,294.13,259.366936079934,290.2041015625,0.4225,0.97,2,2016,6,20,13,17,43
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,287.394409179688,1.34964442253113,284.75830078125,287.562866210938,289.162384033203,2292,289.414305354277,294.2,260.214975049379,290.300811767578,0.4204,0.97,2,2016,6,20,13,18,16
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.320648193359,1.28402674198151,285.792083740234,288.430572509766,290.064666748047,2324,289.447302675618,294.12,261.11094299616,290.388702392578,0.4188,0.97,2,2016,6,20,13,18,48
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.202575683594,1.39069640636444,285.434265136719,288.540344238281,289.978118896484,2357,289.445186539535,294.33,262.04900899492,290.462585449219,0.4169,0.97,2,2016,6,20,13,19,21
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.379547119141,1.30839323997498,285.789703369141,288.579742431641,290.175598144531,2391,289.418664594735,294.48,262.964141866755,290.540130615234,0.4138,0.97,2,2016,6,20,13,19,55
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.051727294922,1.32606947422028,285.332611083984,288.352447509766,289.810333251953,2424,289.383065657102,294.58,263.737478276058,290.631225585938,0.4138,0.97,2,2016,6,20,13,20,28
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.772430419922,1.22186052799225,286.331665039062,288.986694335938,290.378051757812,2457,289.351319988059,294.68,264.333587170698,290.72998046875,0.41,0.97,2,2016,6,20,13,21,1
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,288.654052734375,1.34342885017395,285.971954345703,288.953765869141,290.598571777344,2490,289.336855154098,294.74,264.689047800823,290.82275390625,0.4055,0.97,2,2016,6,20,13,21,34
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,289.489318847656,1.26957249641418,286.886199951172,289.82373046875,291.239135742188,2523,289.353096401431,294.03,264.740454586684,290.913818359375,0.4116,0.97,2,2016,6,20,13,22,7
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,290.025970458984,1.39800548553467,287.276977539062,290.289367675781,291.957885742188,2557,289.411785863904,293.3,264.436815425489,291.005706787109,0.4262,0.97,2,2016,6,20,13,22,41
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,290.359466552734,1.65657961368561,287.083465576172,290.670471191406,292.940093994141,2591,289.509958366987,293.72,263.817904307131,291.099426269531,0.4317,0.97,2,2016,6,20,13,23,15
/Users/benjaminblonder/Documents/rmbl/rmbl 2016/thermal ecology/thermal data/cbt june 20th diurnal/cbt_2016_06_20.mat,290.056335449219,1.69917452335358,286.542358398438,290.310852050781,292.763122558594,2624,289.637717549697,293.81,262.975483413947,291.171966552734,0.4355,0.97,2,2016,6,20,13,23,48
